Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilCount,Price_per_sqm
Burwood,2/3 Havelock St,3,t,745000.0,S,Noel,17/09/2016,11.7,3125.0,3.0,1.0,2.0,228.0,126.0,1998.0,Bellfield,-37.8521,145.1187,Southern Metropolitan,5678.0,372,2104.5197740112994
Burwood,1/24 Edwards St,3,t,1145000.0,S,Jellis,18/03/2017,11.7,3125.0,3.0,2.0,2.0,329.0,176.0,2005.0,Bellfield,-37.8484,145.1013,Southern Metropolitan,5678.0,372,2267.3267326732675
Burwood,55 Parer St,4,t,900000.0,VB,Noel,22/05/2016,11.7,3125.0,4.0,3.0,2.0,381.0,176.0,2013.0,Bellfield,-37.8459,145.1041,Southern Metropolitan,5678.0,372,1615.7989228007182
Burwood,1/24 Daniel St,3,t,975000.0,VB,Reed,8/04/2017,11.7,3125.0,3.0,2.0,2.0,267.0,150.0,2012.0,Bellfield,-37.8463,145.1071,Southern Metropolitan,5678.0,372,2338.1294964028775
Burwood,5/19 Hughes St,4,t,845000.0,PI,hockingstuart,3/06/2017,10.4,3125.0,4.0,3.0,2.0,94.0,184.0,1960.0,Bellfield,-37.85213,145.10928,Southern Metropolitan,5678.0,372,3039.568345323741
Burwood,2/277 Warrigal Rd,2,t,700000.0,S,Noel,27/05/2017,10.4,3125.0,2.0,1.0,1.0,148.0,184.0,2001.0,Bellfield,-37.84743,145.09657,Southern Metropolitan,5678.0,372,2108.4337349397592
Burwood East,2C Ray Rd,3,t,780000.0,PI,Ray,27/05/2017,14.7,3151.0,3.0,2.0,2.0,306.0,138.0,1999.0,Bellfield,-37.85473,145.1521,Eastern Metropolitan,4048.0,372,1756.7567567567567
Forest Hill,13 Will St,3,t,850500.0,S,Noel,1/07/2017,15.4,3131.0,3.0,2.0,2.0,353.0,149.0,1960.0,Bellfield,-37.83401,145.17757,Eastern Metropolitan,4385.0,372,1694.2231075697212
Mitcham,2/2 Walter St,3,t,970000.0,VB,Noel,1/07/2017,17.2,3132.0,3.0,2.0,1.0,263.0,146.0,2016.0,Bellfield,-37.8179,145.20658,Eastern Metropolitan,6871.0,372,2371.638141809291
Mitcham,8/12 Irvine St,3,t,800000.0,VB,Noel,17/06/2017,17.2,3132.0,3.0,2.0,2.0,343.0,130.0,2010.0,Bellfield,-37.82158,145.21129,Eastern Metropolitan,6871.0,372,1691.3319238900635
Mitcham,9/21 Doncaster East Rd,3,t,973000.0,S,Noel,12/08/2017,17.2,3132.0,3.0,2.0,2.0,323.0,130.0,2010.0,Bellfield,-37.8099,145.19506,Eastern Metropolitan,6871.0,372,2147.9028697571744
Mitcham,1/17 Milne St,4,t,926000.0,S,Ray,22/07/2017,17.2,3132.0,4.0,3.0,2.0,374.0,170.0,2000.0,Bellfield,-37.81521,145.18726999999996,Eastern Metropolitan,6871.0,372,1702.2058823529412
Mont Albert,4/1 Nangnak La,2,t,660000.0,PI,Changing,14/05/2016,11.8,3127.0,2.0,2.0,1.0,146.0,152.0,2000.0,Bellfield,-37.8157,145.1101,Eastern Metropolitan,2079.0,372,2214.7651006711408
Mont Albert,7/27 High St,3,t,1310000.0,S,Fletchers,15/10/2016,11.8,3127.0,3.0,2.0,2.0,330.0,148.0,2001.0,Bellfield,-37.8167,145.107,Eastern Metropolitan,2079.0,372,2740.5857740585775
Mont Albert,26 Serpentine St,3,t,1200000.0,S,Jellis,27/06/2016,11.8,3127.0,3.0,2.0,2.0,255.0,152.0,2000.0,Bellfield,-37.8192,145.111,Eastern Metropolitan,2079.0,372,2948.4029484029484
Mont Albert,1/381 Elgar Rd,3,t,943000.0,S,Fletchers,29/07/2017,10.2,3127.0,3.0,1.0,1.0,248.0,152.0,2000.0,Bellfield,-37.82335,145.11358,Eastern Metropolitan,2079.0,372,2357.5
Nunawading,1A Thelma St,4,t,950000.0,VB,Jellis,3/06/2017,15.4,3131.0,4.0,2.0,2.0,338.0,28.0,2011.0,Bellfield,-37.81065,145.17309,Eastern Metropolitan,4973.0,372,2595.6284153005463
Nunawading,3/7 Lilian St,3,t,1235000.0,S,Fletchers,27/05/2017,15.4,3131.0,3.0,3.0,2.0,338.0,28.0,2011.0,Bellfield,-37.82704,145.16801,Eastern Metropolitan,4973.0,372,3374.3169398907103
Nunawading,1/44 Shady Gr,4,t,1175000.0,S,Noel,8/07/2017,15.4,3131.0,4.0,3.0,2.0,289.0,170.0,2011.0,Bellfield,-37.82895,145.17678,Eastern Metropolitan,4973.0,372,2559.912854030501
Surrey Hills,2/33 Chestnut St,3,t,1110000.0,S,Fletchers,3/09/2016,11.2,3127.0,4.0,2.0,2.0,401.0,129.0,1970.0,Bellfield,-37.8332,145.1105,Southern Metropolitan,5457.0,372,2094.3396226415093
Surrey Hills,36 Russell St,3,t,1325000.0,SP,Fletchers,3/12/2016,11.2,3127.0,3.0,2.0,1.0,302.0,101.0,1992.0,Bellfield,-37.8289,145.1005,Southern Metropolitan,5457.0,372,3287.8411910669975
Surrey Hills,3/5 Florence Rd,3,t,865000.0,S,Noel,25/02/2017,11.2,3127.0,3.0,1.0,1.0,217.0,101.0,1970.0,Bellfield,-37.8275,145.1032,Southern Metropolitan,5457.0,372,2720.125786163522
Surrey Hills,1/17 Albert Cr,2,t,781000.0,S,Purplebricks,8/07/2017,10.2,3127.0,2.0,1.0,2.0,140.0,101.0,1997.0,Bellfield,-37.82413,145.10424,Southern Metropolitan,5457.0,372,3240.663900414938
Surrey Hills,3/51 Park Rd,3,t,938000.0,S,Jellis,12/08/2017,10.2,3127.0,3.0,1.0,2.0,271.0,101.0,2004.0,Bellfield,-37.8364,145.10609,Southern Metropolitan,5457.0,372,2521.505376344086
Vermont,2/36 Halls Pde,3,t,917000.0,S,Noel,1/07/2017,17.2,3133.0,3.0,2.0,2.0,260.0,125.0,2004.0,Bellfield,-37.831,145.19843999999995,Eastern Metropolitan,4181.0,372,2381.818181818182
Vermont,2/557 Canterbury Rd,4,t,975000.0,S,Harcourts,3/06/2017,17.2,3133.0,4.0,2.0,2.0,0.0,207.0,2008.0,Bellfield,-37.83368,145.20408999999995,Eastern Metropolitan,4181.0,372,4710.144927536232
Vermont,2/660 Canterbury Rd,3,t,820000.0,SP,iProperty,3/06/2017,17.2,3133.0,3.0,2.0,2.0,277.0,125.0,2016.0,Bellfield,-37.83581,145.19802,Eastern Metropolitan,4181.0,372,2039.8009950248756
Bundoora,13 Cher Av,4,t,685000.0,S,Morrison,12/08/2017,12.1,3083.0,4.0,2.0,1.0,287.0,152.0,1990.0,Bentleigh,-37.69382,145.04831,Northern Metropolitan,10175.0,222,1560.364464692483
Epping,9 Inverloch St,2,t,401500.0,S,Love,15/07/2017,19.6,3076.0,2.0,2.0,1.0,149.0,113.6,2014.0,Bentleigh,-37.6311,145.0232,Northern Metropolitan,10926.0,222,1528.9413556740287
Mill Park,3/84 Mill Park Dr,2,t,480750.0,S,Ray,27/05/2017,17.9,3082.0,2.0,1.0,1.0,114.0,92.0,1995.0,Bentleigh,-37.67761,145.06132,Northern Metropolitan,10529.0,222,2333.73786407767
Mill Park,36/292 McKimmies Rd,4,t,492000.0,S,Ray,16/09/2017,17.9,3082.0,4.0,1.0,1.0,199.0,92.0,1990.0,Bentleigh,-37.677,145.05658,Northern Metropolitan,10529.0,222,1690.721649484536
South Morang,3/32 Kumara Cct,3,t,420000.0,S,Harcourts,8/07/2017,20.5,3752.0,3.0,2.0,2.0,155.0,101.0,2011.0,Bentleigh,-37.63478,145.08486000000005,Northern Metropolitan,7969.0,222,1640.625
South Morang,16/74 Thomas St,2,t,345000.0,SP,Harcourts,15/07/2017,20.5,3752.0,2.0,1.0,1.0,305.0,131.0,1999.0,Bentleigh,-37.6522,145.09261,Northern Metropolitan,7969.0,222,791.2844036697247
Wollert,74 Lehmanns Rd,3,t,420000.0,S,Ray,9/09/2017,25.5,3750.0,3.0,2.0,2.0,167.0,113.6,1990.0,Bentleigh,-37.60949,145.0382,Northern Metropolitan,2940.0,222,1496.7925873129009
Wollert,16 Allendale Av,2,t,401000.0,S,Ray,23/09/2017,25.5,3750.0,2.0,1.0,1.0,115.0,113.6,2000.0,Bentleigh,-37.61379,145.03296,Northern Metropolitan,2940.0,222,1754.1557305336833
Abbotsford,13/11 Nicholson St,3,t,900000.0,S,Beller,18/03/2017,2.5,3067.0,3.0,2.0,2.0,0.0,99.0,2010.0,Berwick,-37.8093,144.9959,Northern Metropolitan,4019.0,682,9090.90909090909
Abbotsford,1/50 Valiant St,4,t,1525000.0,S,Jellis,12/08/2017,3.0,3067.0,4.0,2.0,2.0,102.0,99.0,2010.0,Berwick,-37.80116,145.00066,Northern Metropolitan,4019.0,682,7587.064676616916
Alphington,7/7 Chandler Hwy,2,t,650000.0,SP,Brace,24/09/2016,6.4,3078.0,0.0,1.0,0.0,0.0,119.0,2009.0,Berwick,-37.7848,145.025,Northern Metropolitan,2211.0,682,5462.18487394958
Alphington,57 Yarralea St,3,t,1285000.0,PI,Nelson,13/05/2017,6.4,3078.0,3.0,2.0,2.0,528.0,131.2,1967.0,Berwick,-37.7817,145.0319,Northern Metropolitan,2211.0,682,1949.3325242718445
Clifton Hill,3/68 Noone St,3,t,930000.0,S,Collins,7/11/2016,3.4,3068.0,3.0,2.0,1.0,124.0,116.0,2000.0,Berwick,-37.7934,144.9923,Northern Metropolitan,2954.0,682,3875.0
Clifton Hill,18 Barries Pl,3,t,825000.0,SP,Jellis,24/09/2016,3.4,3068.0,3.0,3.0,1.0,67.0,119.0,2010.0,Berwick,-37.7946,144.9989,Northern Metropolitan,2954.0,682,4435.4838709677415
Clifton Hill,53 John St,2,t,640000.0,VB,Miles,28/08/2016,3.4,3068.0,2.0,1.0,1.0,0.0,119.0,2010.0,Berwick,-37.7873,144.9961,Northern Metropolitan,2954.0,682,5378.151260504202
Collingwood,69 Hotham St,2,t,750000.0,S,Jellis,3/09/2016,1.6,3066.0,2.0,1.0,1.0,115.0,90.0,2001.0,Berwick,-37.7968,144.9891,Northern Metropolitan,4553.0,682,3658.5365853658536
Collingwood,15/18 Islington St,3,t,1125000.0,SP,Nelson,4/03/2017,1.6,3066.0,3.0,2.0,2.0,0.0,151.0,2000.0,Berwick,-37.8083,144.9908,Northern Metropolitan,4553.0,682,7450.3311258278145
Collingwood,130 Perry St,3,t,910000.0,S,Jellis,10/09/2016,1.6,3066.0,3.0,1.0,1.0,171.0,90.0,1990.0,Berwick,-37.8006,144.9925,Northern Metropolitan,4553.0,682,3486.590038314176
Collingwood,1/60 Budd St,3,t,897500.0,S,Jellis,14/05/2016,1.6,3066.0,3.0,2.0,1.0,82.0,82.0,1995.0,Berwick,-37.7961,144.9873,Northern Metropolitan,4553.0,682,5472.5609756097565
Collingwood,2/60 Budd St,3,t,887500.0,S,Peter,22/05/2016,1.6,3066.0,3.0,2.0,1.0,81.0,82.0,2000.0,Berwick,-37.7961,144.9874,Northern Metropolitan,4553.0,682,5444.78527607362
Collingwood,3A Blanche St,3,t,1308000.0,S,Jellis,8/04/2017,1.6,3066.0,3.0,1.0,2.0,125.0,90.0,1990.0,Berwick,-37.7953,144.9864,Northern Metropolitan,4553.0,682,6083.720930232558
Collingwood,382A Smith St,2,t,931000.0,S,Chambers,16/09/2017,2.0,3066.0,2.0,1.0,1.0,109.0,90.0,2001.0,Berwick,-37.79737,144.98492,Northern Metropolitan,4553.0,682,4678.391959798995
Cremorne,175 Dover St,2,t,1010000.0,S,hockingstuart,24/09/2016,2.5,3121.0,2.0,1.0,1.0,151.0,151.0,1998.0,Berwick,-37.8311,144.9914,Northern Metropolitan,1123.0,682,3344.3708609271525
Fitzroy,1/59 Leicester St,3,t,1520000.0,S,Jellis,12/11/2016,1.6,3065.0,3.0,2.0,2.0,0.0,105.0,2000.0,Berwick,-37.7951,144.9776,Northern Metropolitan,5825.0,682,14476.190476190477
Fitzroy,7/56 Leicester St,2,t,880000.0,S,Nelson,13/08/2016,1.6,3065.0,2.0,2.0,2.0,0.0,105.0,2000.0,Berwick,-37.7953,144.9775,Northern Metropolitan,5825.0,682,8380.952380952382
Fitzroy,9/56 Leicester St,2,t,710000.0,S,Jellis,27/06/2016,1.6,3065.0,2.0,1.0,1.0,0.0,90.0,2002.0,Berwick,-37.7953,144.9775,Northern Metropolitan,5825.0,682,7888.888888888889
Fitzroy,60 Argyle St,2,t,1100000.0,VB,Nelson,8/04/2017,1.6,3065.0,2.0,2.0,1.0,81.0,136.0,1990.0,Berwick,-37.7976,144.9778,Northern Metropolitan,5825.0,682,5069.124423963133
Fitzroy,322 Young St,2,t,1050000.0,S,Nelson,20/05/2017,1.6,3065.0,2.0,1.0,1.0,87.0,136.0,2000.0,Berwick,-37.7959,144.9802,Northern Metropolitan,5825.0,682,4708.520179372197
Fitzroy North,5/35 Jamieson St,3,t,1015000.0,S,Collins,8/10/2016,3.5,3068.0,3.0,2.0,1.0,112.0,145.0,2000.0,Berwick,-37.7912,144.9825,Northern Metropolitan,6244.0,682,3949.4163424124513
Fitzroy North,1/180 Queens Pde,2,t,1054000.0,S,Chambers,10/09/2016,3.5,3068.0,2.0,2.0,1.0,0.0,95.0,2010.0,Berwick,-37.7903,144.9859,Northern Metropolitan,6244.0,682,11094.736842105263
Fitzroy North,26 Scotchmer St,3,t,1600000.0,VB,Jellis,10/12/2016,3.5,3068.0,3.0,3.0,1.0,188.0,129.0,2000.0,Berwick,-37.7829,144.9788,Northern Metropolitan,6244.0,682,5047.318611987382
Fitzroy North,8/3 Miller St,2,t,750000.0,S,Woodards,18/03/2017,3.5,3068.0,2.0,2.0,2.0,0.0,95.0,2002.0,Berwick,-37.7761,144.9792,Northern Metropolitan,6244.0,682,7894.736842105263
Fitzroy North,44 Reid St,4,t,1700000.0,VB,Jellis,18/03/2017,3.5,3068.0,4.0,3.0,2.0,127.0,209.0,2008.0,Berwick,-37.7855,144.9789,Northern Metropolitan,6244.0,682,5059.523809523809
Fitzroy North,3 Curtain Pl,3,t,1080000.0,S,Jellis,19/11/2016,3.5,3068.0,3.0,2.0,1.0,77.0,133.0,2016.0,Berwick,-37.7923,144.9776,Northern Metropolitan,6244.0,682,5142.857142857143
Fitzroy North,8/86 Queens Pde,3,t,775000.0,S,Woodards,28/05/2016,3.5,3068.0,3.0,2.0,2.0,0.0,95.0,2010.0,Berwick,-37.7918,144.9824,Northern Metropolitan,6244.0,682,8157.894736842105
Richmond,2/175 Kent St,2,t,855000.0,S,Jellis,10/09/2016,2.6,3121.0,2.0,1.0,1.0,92.0,115.0,1970.0,Berwick,-37.815,145.00799999999995,Northern Metropolitan,14949.0,682,4130.434782608696
Richmond,35A Hunter St,2,t,1430000.0,S,Jellis,12/11/2016,2.6,3121.0,2.0,2.0,2.0,153.0,125.0,2004.0,Berwick,-37.8209,145.0055,Northern Metropolitan,14949.0,682,5143.884892086331
Richmond,38a Buckingham St,2,t,930000.0,S,Jellis,14/05/2016,2.6,3121.0,2.0,1.0,1.0,97.0,85.0,2004.0,Berwick,-37.814,145.002,Northern Metropolitan,14949.0,682,5109.89010989011
Richmond,4a Gardner St,2,t,1081000.0,S,hockingstuart,15/10/2016,2.6,3121.0,2.0,1.0,1.0,126.0,115.0,1995.0,Berwick,-37.814,145.006,Northern Metropolitan,14949.0,682,4485.477178423236
Richmond,2/310 Burnley St,3,t,911000.0,S,Biggin,16/04/2016,2.6,3121.0,3.0,2.0,1.0,0.0,110.0,2000.0,Berwick,-37.8238,145.0072,Northern Metropolitan,14949.0,682,8281.818181818182
Richmond,27/16 Goodwood St,2,t,810000.0,SP,hockingstuart,18/06/2016,2.6,3121.0,2.0,1.0,1.0,94.0,115.0,1970.0,Berwick,-37.8201,144.9927,Northern Metropolitan,14949.0,682,3875.598086124402
Richmond,7/1 Princess St,2,t,895000.0,S,Marshall,18/06/2016,2.6,3121.0,2.0,1.0,1.0,0.0,137.0,2010.0,Berwick,-37.8209,145.0014,Northern Metropolitan,14949.0,682,6532.846715328467
Richmond,23a Dickmann St,3,t,975000.0,PI,Jellis,22/08/2016,2.6,3121.0,3.0,1.0,1.0,383.0,89.0,1993.0,Berwick,-37.8248,144.9976,Northern Metropolitan,14949.0,682,2065.677966101695
Richmond,10 Botherambo St,2,t,1200000.0,SP,Jellis,25/02/2017,2.6,3121.0,2.0,2.0,1.0,170.0,89.0,1940.0,Berwick,-37.8229,144.9931,Northern Metropolitan,14949.0,682,4633.204633204633
Richmond,1/7 Sanders Pl,3,t,1582000.0,S,Jellis,25/02/2017,2.6,3121.0,3.0,3.0,2.0,119.0,184.0,2005.0,Berwick,-37.8278,144.9984,Northern Metropolitan,14949.0,682,5221.122112211221
Richmond,23 Gardner St,3,t,1012000.0,S,Jellis,27/06/2016,2.6,3121.0,3.0,2.0,1.0,80.0,145.0,2011.0,Berwick,-37.8155,145.0061,Northern Metropolitan,14949.0,682,4497.777777777777
Richmond,49 Garfield St,2,t,950000.0,VB,hockingstuart,6/05/2017,2.6,3121.0,2.0,1.0,1.0,113.0,118.0,2012.0,Berwick,-37.8119,144.9947,Northern Metropolitan,14949.0,682,4112.554112554112
Richmond,1/2 Little Kent St,2,t,1090000.0,S,Fletchers,8/04/2017,2.6,3121.0,2.0,2.0,1.0,0.0,137.0,2002.0,Berwick,-37.8151,145.0003,Northern Metropolitan,14949.0,682,7956.204379562044
Richmond,6/323 Church St,3,t,1052000.0,S,Jellis,20/05/2017,2.6,3121.0,3.0,1.0,2.0,0.0,100.0,2010.0,Berwick,-37.8221,144.9988,Northern Metropolitan,14949.0,682,10520.0
Richmond,182 Buckingham St,3,t,1255000.0,S,Jellis,17/06/2017,2.4,3121.0,3.0,2.0,1.0,124.0,123.0,2008.0,Berwick,-37.8147,145.00852,Northern Metropolitan,14949.0,682,5080.971659919029
Richmond,37 Spencer Pl,3,t,1500000.0,VB,Jellis,16/09/2017,2.4,3121.0,3.0,2.0,2.0,72.0,145.0,2011.0,Berwick,-37.81937,145.00146,Northern Metropolitan,14949.0,682,6912.442396313364
Cheltenham,53 Primrose Av,3,t,795000.0,S,Buxton,23/09/2017,17.9,3192.0,3.0,2.0,2.0,138.0,137.0,2013.0,Blackburn,-37.95656,145.06926,Southern Metropolitan,9758.0,106,2890.909090909091
Glen Iris,3/2 Victor Rd,3,t,1160000.0,S,Tim,3/09/2017,7.3,3146.0,3.0,2.0,2.0,203.0,137.0,1999.0,Blackburn,-37.86248,145.06682,Southern Metropolitan,10412.0,106,3411.764705882353
Bellfield,371 Waterdale Rd,3,u,828000.0,S,Barry,30/07/2016,9.5,3081.0,3.0,1.0,0.0,641.0,108.2,1980.0,Abbotsford,-37.7518,145.0457,Eastern Metropolitan,790.0,627,7652.495378927911
Bellfield,373 Waterdale Rd,3,u,676000.0,S,Barry,30/07/2016,9.5,3081.0,3.0,1.0,0.0,605.0,108.2,1980.0,Abbotsford,-37.7516,145.0457,Eastern Metropolitan,790.0,627,6247.689463955638
Briar Hill,1/3 Campbell Rd,2,u,637000.0,S,Morrison,3/06/2017,16.1,3088.0,2.0,1.0,1.0,318.0,104.0,1980.0,Abbotsford,-37.70688,145.11791000000005,Eastern Metropolitan,1390.0,627,6125.0
Briar Hill,3/25 Williams Rd,2,u,610000.0,S,Morrison,3/09/2017,16.1,3088.0,2.0,1.0,1.0,180.0,104.0,1980.0,Abbotsford,-37.70924,145.11412,Eastern Metropolitan,1390.0,627,5865.384615384615
Eaglemont,1/16 Cape St,2,u,525000.0,S,Miles,14/05/2016,10.3,3084.0,2.0,1.0,1.0,79.0,70.0,1970.0,Abbotsford,-37.7612,145.0663,Eastern Metropolitan,1651.0,627,7500.0
Eaglemont,2/12 Ashby Gr,2,u,600000.0,SP,Miles,23/04/2016,10.3,3084.0,2.0,1.0,1.0,112.0,95.0,1970.0,Abbotsford,-37.7669,145.0521,Eastern Metropolitan,1651.0,627,6315.789473684211
Eaglemont,2/12 Ashby Gr,2,u,750000.0,PI,Nelson,3/06/2017,8.9,3084.0,2.0,1.0,1.0,112.0,93.0,1960.0,Abbotsford,-37.76689,145.05206,Eastern Metropolitan,1651.0,627,8064.5161290322585
Greensborough,2/12 William St,2,u,695000.0,S,Darren,1/07/2017,16.1,3088.0,2.0,2.0,1.0,208.0,107.0,2000.0,Abbotsford,-37.70267,145.09526,Northern Metropolitan,8524.0,627,6495.327102803738
Greensborough,1/39 Alexandra St,2,u,610000.0,S,Darren,15/07/2017,16.1,3088.0,2.0,1.0,1.0,168.0,107.0,1985.0,Abbotsford,-37.70801,145.10689,Northern Metropolitan,8524.0,627,5700.934579439252
Greensborough,1/111 Nepean St,2,u,585000.0,S,Darren,15/07/2017,16.1,3088.0,2.0,1.0,1.0,240.0,79.0,1965.0,Abbotsford,-37.71254,145.09705,Northern Metropolitan,8524.0,627,7405.06329113924
Heidelberg,5/68 Brown St,2,u,546500.0,S,Miles,3/12/2016,10.6,3084.0,2.0,1.0,1.0,132.0,69.0,1972.0,Abbotsford,-37.7519,145.0687,Eastern Metropolitan,2890.0,627,7920.289855072464
Heidelberg,4/81 Rosanna Rd,3,u,620000.0,S,Fletchers,4/03/2017,10.6,3084.0,3.0,1.0,1.0,215.0,68.0,1985.0,Abbotsford,-37.7509,145.0698,Eastern Metropolitan,2890.0,627,9117.64705882353
Heidelberg,6/542 Upper Heidelberg Rd,2,u,585000.0,PI,Barry,6/08/2016,10.6,3084.0,2.0,2.0,1.0,0.0,69.0,2012.0,Abbotsford,-37.7506,145.0574,Eastern Metropolitan,2890.0,627,8478.260869565218
Heidelberg,13/77 Rosanna Rd,2,u,420000.0,S,Miles,7/11/2016,10.6,3084.0,2.0,1.0,1.0,158.0,97.0,1970.0,Abbotsford,-37.7512,145.0697,Eastern Metropolitan,2890.0,627,4329.896907216495
Heidelberg,3/43 Rosanna Rd,2,u,540000.0,PI,William,12/11/2016,10.6,3084.0,2.0,1.0,2.0,153.0,97.0,1972.0,Abbotsford,-37.7538,145.0695,Eastern Metropolitan,2890.0,627,5567.01030927835
Heidelberg,2/3 Andrews St,2,u,475000.0,S,Stockdale,28/05/2016,10.6,3084.0,2.0,1.0,2.0,247.0,68.0,1974.0,Abbotsford,-37.7502,145.069,Eastern Metropolitan,2890.0,627,6985.294117647059
Heidelberg,3/89 Rosanna Rd,4,u,610000.0,S,Philip,22/04/2017,10.6,3084.0,4.0,3.0,2.0,152.0,97.0,1980.0,Abbotsford,-37.7505,145.0703,Eastern Metropolitan,2890.0,627,6288.659793814433
Heidelberg,2/60 Darebin St,4,u,915000.0,S,Miles,24/06/2017,8.9,3084.0,4.0,2.0,2.0,419.0,68.0,1970.0,Abbotsford,-37.7537,145.06341,Eastern Metropolitan,2890.0,627,13455.882352941177
Heidelberg Heights,2/71 Southern Rd,2,u,440000.0,VB,Miles,12/11/2016,10.5,3081.0,2.0,1.0,2.0,281.0,87.0,1970.0,Abbotsford,-37.7429,145.0519,Eastern Metropolitan,2947.0,627,5057.471264367816
Heidelberg Heights,2/35 Porter Rd,2,u,605000.0,S,Harcourts,19/11/2016,10.5,3081.0,2.0,1.0,1.0,166.0,87.0,2008.0,Abbotsford,-37.7416,145.0567,Eastern Metropolitan,2947.0,627,6954.022988505747
Heidelberg Heights,1/97 Bamfield Rd,2,u,450000.0,SP,Miles,23/04/2016,10.5,3081.0,2.0,1.0,1.0,0.0,82.0,2015.0,Abbotsford,-37.7359,145.0563,Eastern Metropolitan,2947.0,627,5487.804878048781
Heidelberg Heights,2/601 Upper Heidelberg Rd,2,u,400000.0,PI,hockingstuart,26/07/2016,10.5,3081.0,2.0,1.0,1.0,127.0,83.0,1970.0,Abbotsford,-37.747,145.0575,Eastern Metropolitan,2947.0,627,4819.277108433735
Heidelberg Heights,2/388 Waterdale Rd,3,u,630000.0,SP,Miles,29/04/2017,10.5,3081.0,3.0,2.0,1.0,0.0,123.0,2015.0,Abbotsford,-37.7502,145.0465,Eastern Metropolitan,2947.0,627,5121.951219512195
Heidelberg Heights,1/171 Waiora Rd,3,u,630000.0,VB,Miles,27/05/2017,8.8,3081.0,3.0,1.0,1.0,277.0,87.0,1970.0,Abbotsford,-37.73426,145.05986,Eastern Metropolitan,2947.0,627,7241.379310344828
Heidelberg Heights,4/32 Montgomery St,3,u,720000.0,VB,Miles,12/08/2017,8.8,3081.0,3.0,1.0,1.0,146.0,83.0,1970.0,Abbotsford,-37.75132,145.05331,Eastern Metropolitan,2947.0,627,8674.698795180722
Heidelberg West,15/459 Waterdale Rd,2,u,360000.0,SP,Miles,16/04/2016,9.4,3081.0,2.0,1.0,1.0,89.0,85.0,1970.0,Abbotsford,-37.7444,145.047,Eastern Metropolitan,2674.0,627,4235.294117647059
Heidelberg West,17/459 Waterdale Rd,2,u,444000.0,S,Miles,27/05/2017,8.8,3081.0,2.0,1.0,1.0,94.0,85.0,1970.0,Abbotsford,-37.74432,145.04721,Eastern Metropolitan,2674.0,627,5223.529411764706
Heidelberg West,5/459 Waterdale Rd,2,u,445000.0,VB,Miles,8/07/2017,8.8,3081.0,2.0,1.0,1.0,94.0,85.0,1970.0,Abbotsford,-37.74392,145.04692,Eastern Metropolitan,2674.0,627,5235.294117647059
Heidelberg West,7/459 Waterdale Rd,2,u,463000.0,S,hockingstuart,12/08/2017,8.8,3081.0,2.0,1.0,1.0,90.0,85.0,1970.0,Abbotsford,-37.74391,145.04668999999996,Eastern Metropolitan,2674.0,627,5447.058823529412
Ivanhoe,9/88 Marshall St,2,u,480000.0,VB,Miles,3/09/2016,7.9,3079.0,2.0,1.0,1.0,0.0,58.0,1960.0,Abbotsford,-37.77,145.0472,Eastern Metropolitan,5549.0,627,8275.862068965518
Ivanhoe,2/125 Locksley Rd,2,u,430000.0,VB,Miles,3/12/2016,7.9,3079.0,2.0,1.0,1.0,0.0,58.0,1970.0,Abbotsford,-37.7662,145.0516,Eastern Metropolitan,5549.0,627,7413.793103448276
Ivanhoe,3/3 Merton St,1,u,460000.0,SP,Miles,3/12/2016,7.9,3079.0,1.0,1.0,0.0,75.0,70.0,1970.0,Abbotsford,-37.7759,145.043,Eastern Metropolitan,5549.0,627,6571.428571428572
Ivanhoe,8/74 Marshall St,2,u,440000.0,SP,Miles,4/03/2017,7.9,3079.0,2.0,1.0,0.0,0.0,58.0,1960.0,Abbotsford,-37.7711,145.047,Eastern Metropolitan,5549.0,627,7586.206896551724
Ivanhoe,6/105 Locksley Rd,2,u,490000.0,S,Miles,7/05/2016,7.9,3079.0,2.0,1.0,1.0,0.0,58.0,1960.0,Abbotsford,-37.7669,145.0505,Eastern Metropolitan,5549.0,627,8448.275862068966
Ivanhoe,5/52 Locksley Rd,2,u,739000.0,S,Miles,7/05/2016,7.9,3079.0,2.0,1.0,1.0,648.0,91.0,1965.0,Abbotsford,-37.7702,145.0493,Eastern Metropolitan,5549.0,627,8120.879120879121
Ivanhoe,4/13 Ivanhoe Pde,2,u,705000.0,S,Miles,10/12/2016,7.9,3079.0,2.0,1.0,1.0,94.0,83.0,1970.0,Abbotsford,-37.7679,145.0452,Eastern Metropolitan,5549.0,627,8493.975903614459
Ivanhoe,4/6 Linton St,2,u,504000.0,S,Barry,10/12/2016,7.9,3079.0,2.0,1.0,1.0,0.0,58.0,1960.0,Abbotsford,-37.7712,145.0455,Eastern Metropolitan,5549.0,627,8689.655172413793
Ivanhoe,2/80 Marshall St,2,u,475000.0,SP,Miles,12/11/2016,7.9,3079.0,2.0,1.0,1.0,0.0,58.0,1960.0,Abbotsford,-37.7707,145.0471,Eastern Metropolitan,5549.0,627,8189.6551724137935
